Цена,Тип квартиры,Станция метро,Минут до метро,Регион,Количество комнат,Площадь,Кухня площадь,Этаж,Количество этажей,Ремонт,Ссылка
8639680.0,Новостройка,депо,19.0,Москва,1.0,44.08,10.3,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019197/
8614200.0,Новостройка,депо,19.0,Москва,1.0,43.95,10.3,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019201/
11321750.0,Новостройка,депо,19.0,Москва,2.0,63.25,11.9,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019202/
11171390.0,Новостройка,депо,19.0,Москва,2.0,62.41,11.8,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019205/
8639680.0,Новостройка,депо,19.0,Москва,1.0,44.08,10.3,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019207/
11171390.0,Новостройка,депо,19.0,Москва,2.0,62.41,11.8,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019222/
8428000.0,Новостройка,депо,19.0,Москва,1.0,43.0,10.2,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019227/
11171390.0,Новостройка,депо,19.0,Москва,2.0,62.41,11.8,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019230/
11285950.0,Новостройка,депо,19.0,Москва,2.0,63.05,11.9,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019231/
8614200.0,Новостройка,депо,19.0,Москва,1.0,43.95,10.3,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019233/
11412050.0,Новостройка,депо,19.0,Москва,2.0,63.05,11.9,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019237/
8790000.0,Новостройка,депо,19.0,Москва,1.0,43.95,10.3,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019239/
8816000.0,Новостройка,депо,19.0,Москва,1.0,44.08,10.3,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019243/
8600000.0,Новостройка,депо,19.0,Москва,1.0,43.0,10.2,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019245/
16005800.0,Новостройка,депо,19.0,Москва,4.0,83.8,13.6,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019246/
12478090.0,Новостройка,депо,19.0,Москва,2.0,69.71,12.4,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019248/
10646920.0,Новостройка,депо,19.0,Москва,2.0,59.48,11.6,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019250/
12542530.0,Новостройка,депо,19.0,Москва,2.0,70.07,12.4,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019251/
7805280.0,Новостройка,депо,19.0,Москва,1.0,38.64,9.8,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019252/
8784720.0,Новостройка,депо,19.0,Москва,1.0,44.82,10.3,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019259/
12542530.0,Новостройка,депо,19.0,Москва,2.0,70.07,12.4,6.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019267/
16005800.0,Новостройка,депо,19.0,Москва,4.0,83.8,13.6,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019269/
15338700.0,Новостройка,депо,19.0,Москва,3.0,89.7,14.1,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019270/
11321750.0,Новостройка,депо,19.0,Москва,2.0,63.25,11.9,6.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019275/
16005800.0,Новостройка,депо,19.0,Москва,4.0,83.8,13.6,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019276/
12478090.0,Новостройка,депо,19.0,Москва,2.0,69.71,12.4,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019277/
10646920.0,Новостройка,депо,19.0,Москва,2.0,59.48,11.6,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019278/
14558940.0,Новостройка,депо,19.0,Москва,3.0,85.14,13.7,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019280/
16089600.0,Новостройка,депо,19.0,Москва,4.0,83.8,13.6,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019281/
10765880.0,Новостройка,депо,19.0,Москва,2.0,59.48,11.6,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019284/
14644080.0,Новостройка,депо,19.0,Москва,3.0,85.14,13.7,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019286/
10765880.0,Новостройка,депо,19.0,Москва,2.0,59.48,11.6,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019293/
11321750.0,Новостройка,депо,19.0,Москва,2.0,63.25,11.9,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019296/
11869490.0,Новостройка,депо,19.0,Москва,2.0,66.31,12.1,6.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019297/
14916330.0,Новостройка,депо,19.0,Москва,3.0,87.23,13.9,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019301/
12430050.0,Новостройка,депо,19.0,Москва,3.0,71.85,12.6,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019305/
9049320.0,Новостройка,депо,19.0,Москва,1.0,46.17,10.5,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019309/
10827710.0,Новостройка,депо,19.0,Москва,2.0,60.49,11.6,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019310/
12028800.0,Новостройка,депо,19.0,Москва,2.0,67.2,12.2,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019314/
10827710.0,Новостройка,депо,19.0,Москва,2.0,60.49,11.6,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019316/
12055650.0,Новостройка,депо,19.0,Москва,2.0,67.35,12.2,6.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019317/
12055650.0,Новостройка,депо,19.0,Москва,2.0,67.35,12.2,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019329/
12028800.0,Новостройка,депо,19.0,Москва,2.0,67.2,12.2,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019332/
9049320.0,Новостройка,депо,19.0,Москва,1.0,46.17,10.5,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019333/
11393350.0,Новостройка,депо,19.0,Москва,2.0,63.65,11.9,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019336/
12190350.0,Новостройка,депо,19.0,Москва,2.0,67.35,12.2,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019348/
11520650.0,Новостройка,депо,19.0,Москва,2.0,63.65,11.9,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019349/
12163200.0,Новостройка,депо,19.0,Москва,2.0,67.2,12.2,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019351/
9234000.0,Новостройка,депо,19.0,Москва,1.0,46.17,10.5,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019354/
12364800.0,Новостройка,депо,19.0,Москва,2.0,67.2,12.2,16.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019358/
9418680.0,Новостройка,депо,19.0,Москва,1.0,46.17,10.5,16.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019360/
12364800.0,Новостройка,депо,19.0,Москва,2.0,67.2,12.2,18.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019363/
12392400.0,Новостройка,депо,19.0,Москва,2.0,67.35,12.2,22.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019367/
11285950.0,Новостройка,депо,19.0,Москва,2.0,63.05,11.9,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019374/
8614200.0,Новостройка,депо,19.0,Москва,1.0,43.95,10.3,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019375/
10276400.0,Новостройка,депо,19.0,Москва,2.0,55.85,11.3,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019377/
11285950.0,Новостройка,депо,19.0,Москва,2.0,63.05,11.9,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019380/
8614200.0,Новостройка,депо,19.0,Москва,1.0,43.95,10.3,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019381/
8639680.0,Новостройка,депо,19.0,Москва,1.0,44.08,10.3,6.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019387/
11285950.0,Новостройка,депо,19.0,Москва,2.0,63.05,11.9,6.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019389/
11171390.0,Новостройка,депо,19.0,Москва,2.0,62.41,11.8,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019394/
8428000.0,Новостройка,депо,19.0,Москва,1.0,43.0,10.2,8.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019398/
11412050.0,Новостройка,депо,19.0,Москва,2.0,63.05,11.9,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019405/
8790000.0,Новостройка,депо,19.0,Москва,1.0,43.95,10.3,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019406/
8600000.0,Новостройка,депо,19.0,Москва,1.0,43.0,10.2,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019407/
11296210.0,Новостройка,депо,19.0,Москва,2.0,62.41,11.8,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019410/
8816000.0,Новостройка,депо,19.0,Москва,1.0,44.08,10.3,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019412/
11412050.0,Новостройка,депо,19.0,Москва,2.0,63.05,11.9,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019413/
10791910.0,Новостройка,депо,19.0,Москва,2.0,60.29,11.6,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019416/
10550750.0,Новостройка,депо,19.0,Москва,2.0,60.29,11.6,4.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019417/
