const,Количество комнат,Площадь,Цена
1.0,4.0,93.6,12785760.0
1.0,2.0,65.8,8883000.0
1.0,2.0,60.6,8726400.0
1.0,3.0,85.8,12033450.0
1.0,2.0,56.1,7938150.0
1.0,2.0,58.8,8055600.0
1.0,3.0,85.8,12119250.0
1.0,2.0,46.8,7558200.0
1.0,2.0,33.84,5264480.0
1.0,2.0,46.42,5700680.0
1.0,2.0,34.27,5004547.0
1.0,2.0,49.91,8067629.0
1.0,2.0,62.31,7461579.0
1.0,2.0,31.97,4803759.0
1.0,1.0,35.15,6994850.0
1.0,2.0,50.37,6396814.0
1.0,2.0,61.3,11683780.0
1.0,0.0,23.2,6115520.0
1.0,2.0,58.2,11570160.0
1.0,2.0,35.31,4511060.0
1.0,2.0,49.91,7968009.0
1.0,0.0,25.05,4149417.0
1.0,1.0,46.7,6185882.0
1.0,2.0,50.9,6337559.0
1.0,1.0,41.9,5958180.0
1.0,1.0,46.7,6757490.0
1.0,1.0,42.6,6229398.0
1.0,0.0,19.7,5200000.0
1.0,0.0,22.9,3535011.0
1.0,2.0,56.43,7725983.0
1.0,2.0,43.93,6686234.0
1.0,2.0,54.6,6598964.0
1.0,3.0,56.41,7388824.0
1.0,0.0,26.9,6768040.0
1.0,1.0,35.8,6977420.0
1.0,3.0,92.8,11618560.0
1.0,1.0,38.09,5868947.0
1.0,1.0,38.3,5900000.0
1.0,4.0,75.38,8654561.0
1.0,2.0,52.36,8429255.0
1.0,1.0,35.7,9250000.0
1.0,2.0,52.5,6648915.0
1.0,2.0,60.29,7295090.0
1.0,3.0,72.19,9557137.0
1.0,0.0,23.75,2583125.0
1.0,0.0,24.01,2599070.0
1.0,2.0,52.27,4734300.0
1.0,0.0,23.75,2583125.0
1.0,2.0,47.71,4490885.0
1.0,0.0,23.75,2606875.0
1.0,0.0,23.75,2595000.0
1.0,0.0,24.08,2630640.0
1.0,0.0,24.08,2642680.0
1.0,2.0,52.27,4891110.0
1.0,0.0,27.96,3035700.0
1.0,0.0,27.96,3035700.0
1.0,0.0,23.82,2638290.0
1.0,0.0,23.56,2621600.0
1.0,2.0,52.19,4883670.0
1.0,0.0,23.89,2645955.0
1.0,0.0,23.56,2609820.0
1.0,0.0,17.19,1963875.0
1.0,0.0,23.56,2621600.0
1.0,0.0,23.69,2624055.0
1.0,0.0,26.6,2902800.0
1.0,0.0,27.61,2998075.0
1.0,0.0,23.76,2631720.0
1.0,2.0,47.5,4518750.0
1.0,0.0,16.97,1939125.0
1.0,0.0,23.43,2607300.0
1.0,0.0,23.43,2607300.0
1.0,2.0,52.04,4869720.0
1.0,0.0,27.61,2998075.0
1.0,2.0,47.5,4518750.0
1.0,2.0,47.5,4542500.0
1.0,0.0,26.6,2902800.0
1.0,0.0,23.56,2621600.0
1.0,0.0,23.89,2657900.0
1.0,2.0,52.19,4883670.0
1.0,2.0,52.19,4857575.0
1.0,0.0,27.85,3023875.0
1.0,0.0,23.82,2638290.0
1.0,0.0,23.82,2650200.0
1.0,0.0,26.83,2927640.0
1.0,2.0,52.27,4760435.0
1.0,0.0,23.89,2657900.0
1.0,2.0,52.19,4857575.0
1.0,0.0,17.19,1972470.0
1.0,0.0,27.61,2998075.0
1.0,0.0,23.75,2583125.0
1.0,0.0,27.61,2998075.0
1.0,0.0,26.6,2902800.0
1.0,2.0,52.04,4869720.0
1.0,2.0,52.04,4843700.0
1.0,0.0,23.76,2631720.0
1.0,0.0,23.69,2624055.0
1.0,0.0,23.69,2635900.0
1.0,0.0,23.76,2643600.0
1.0,0.0,26.6,2902800.0
1.0,0.0,23.75,2583125.0
1.0,0.0,26.95,2886700.0
1.0,0.0,24.08,2630640.0
1.0,2.0,52.27,4786570.0
1.0,0.0,23.75,2606875.0
1.0,0.0,23.75,2595000.0
1.0,0.0,26.95,2886700.0
1.0,0.0,26.95,2886700.0
1.0,0.0,17.3,1984900.0
1.0,2.0,47.71,4562450.0
1.0,0.0,24.01,2671100.0
1.0,0.0,27.96,3035700.0
1.0,0.0,24.08,2666760.0
1.0,0.0,17.3,1941650.0
1.0,0.0,17.3,1941650.0
1.0,0.0,24.08,2606560.0
1.0,2.0,52.27,4760435.0
1.0,0.0,26.95,2886700.0
1.0,2.0,47.71,4490885.0
1.0,0.0,24.01,2623080.0
1.0,2.0,47.71,4562450.0
1.0,0.0,24.08,2678800.0
1.0,0.0,23.56,2621600.0
1.0,0.0,26.84,2928720.0
1.0,2.0,52.19,4857575.0
1.0,0.0,16.97,1939125.0
1.0,0.0,26.6,2902800.0
1.0,0.0,23.76,2643600.0
1.0,0.0,27.61,2998075.0
1.0,0.0,23.43,2595585.0
1.0,0.0,23.69,2635900.0
1.0,0.0,16.97,1939125.0
1.0,0.0,23.69,2635900.0
1.0,0.0,27.61,2998075.0
1.0,2.0,47.5,4542500.0
1.0,0.0,26.6,2902800.0
1.0,0.0,27.61,2998075.0
1.0,0.0,16.97,1939125.0
1.0,0.0,23.69,2635900.0
1.0,0.0,26.6,2902800.0
1.0,2.0,73.9,10500000.0
1.0,1.0,42.7,7036785.0
1.0,1.0,62.7,9044922.0
1.0,0.0,23.2,6106240.0
1.0,2.0,32.1,7845240.0
1.0,2.0,61.3,11401800.0
1.0,1.0,33.9,7847850.0
1.0,2.0,47.4,9968220.0
1.0,3.0,71.7,13443750.0
1.0,2.0,54.7,11229910.0
1.0,2.0,59.8,11373960.0
1.0,3.0,51.2,6317566.0
1.0,2.0,54.83,7095854.0
1.0,1.0,37.16,5027705.0
1.0,1.0,35.43,4708589.0
1.0,2.0,34.24,4911594.0
1.0,2.0,41.1,5824989.0
1.0,4.0,75.75,7801353.0
1.0,2.0,42.48,5406028.0
1.0,2.0,58.56,6745229.0
1.0,1.0,35.52,5065144.0
1.0,2.0,42.86,6613054.0
1.0,3.0,55.53,7222592.0
1.0,3.0,74.65,8498974.0
1.0,0.0,29.65,4261259.0
1.0,2.0,66.7,16308150.0
1.0,3.0,94.4,21192800.0
1.0,2.0,37.7,6179030.0
1.0,1.0,35.8,7117040.0
1.0,0.0,23.4,5625360.0
1.0,2.0,56.3,8050900.0
1.0,2.0,50.8,9977120.0
1.0,1.0,35.6,8693520.0
1.0,0.0,21.5,5740500.0
1.0,1.0,35.6,8693520.0
1.0,2.0,61.4,10769560.0
1.0,0.0,21.5,5996350.0
1.0,1.0,33.88,4714351.0
1.0,2.0,33.5,4463169.0
1.0,3.0,58.44,7096683.0
1.0,2.0,31.97,5212751.0
1.0,0.0,27.33,5685050.0
1.0,3.0,51.5,6107132.0
1.0,2.0,48.1,8000000.0
1.0,1.0,35.5,8600000.0
1.0,2.0,42.7,4950000.0
1.0,1.0,33.88,5385108.0
1.0,2.0,46.36,6509421.0
1.0,2.0,31.97,4794648.0
1.0,2.0,31.73,4532382.0
1.0,2.0,49.91,8010831.0
1.0,3.0,51.39,6076514.0
1.0,1.0,34.45,5765367.0
1.0,3.0,51.39,7157657.0
1.0,3.0,77.91,9913716.0
1.0,3.0,59.14,7446732.0
1.0,2.0,40.59,5163014.0
1.0,3.0,59.14,6783182.0
1.0,3.0,77.14,7468995.0
1.0,3.0,59.14,7932331.0
1.0,2.0,33.81,4831721.0
1.0,1.0,35.43,4797519.0
1.0,2.0,33.84,5223838.0
1.0,3.0,53.79,7424678.0
1.0,4.0,86.46,9733322.0
1.0,2.0,39.71,5663956.0
1.0,3.0,51.39,6340505.0
1.0,2.0,36.24,5510713.0
1.0,2.0,53.37,7276594.0
1.0,2.0,33.81,5202075.0
1.0,2.0,35.61,5182812.0
1.0,0.0,21.31,4024893.0
1.0,2.0,33.81,4808831.0
1.0,3.0,51.1,7173773.0
1.0,0.0,24.97,4563866.0
1.0,2.0,33.81,5187469.0
1.0,2.0,39.71,5636913.0
1.0,0.0,22.19,4229521.0
1.0,2.0,50.63,6813876.0
1.0,2.0,35.61,5325038.0
1.0,2.0,40.3,5991340.0
1.0,3.0,77.15,7866143.0
1.0,1.0,35.41,4963033.0
1.0,2.0,56.09,7270291.0
1.0,2.0,35.61,4950029.0
1.0,2.0,47.93,6491081.0
1.0,2.0,42.23,5838315.0
1.0,2.0,39.71,5647714.0
1.0,3.0,77.91,9962332.0
1.0,2.0,52.7,6861829.0
1.0,3.0,58.81,7945149.0
1.0,2.0,44.4,6167139.0
1.0,3.0,58.3,7775057.0
1.0,0.0,22.87,4232540.0
1.0,2.0,35.27,5339848.0
1.0,0.0,22.87,4212300.0
1.0,2.0,35.27,5248005.0
1.0,2.0,33.84,4959717.0
1.0,2.0,46.25,5969751.0
1.0,2.0,46.25,6189531.0
1.0,3.0,54.43,7695069.0
1.0,2.0,46.25,6207152.0
1.0,2.0,46.25,5702472.0
1.0,2.0,37.1,5342202.0
1.0,2.0,45.04,6419506.0
1.0,4.0,87.1,10136423.0
1.0,3.0,53.45,6290410.0
1.0,2.0,37.74,5514179.0
1.0,3.0,53.79,6208862.0
1.0,3.0,52.81,7170553.0
1.0,0.0,26.66,4776949.0
1.0,2.0,37.1,5461627.0
1.0,3.0,58.3,7824029.0
1.0,2.0,33.84,5263600.0
1.0,2.0,46.25,6195173.0
1.0,2.0,33.61,5291219.0
1.0,1.0,31.43,4556654.0
1.0,2.0,33.35,4873668.0
1.0,2.0,39.84,5718136.0
1.0,2.0,33.5,4423037.0
1.0,2.0,42.32,5812235.0
1.0,2.0,42.32,5866659.0
1.0,0.0,25.38,4513422.0
1.0,2.0,35.68,4788494.0
1.0,2.0,42.32,5338124.0
1.0,2.0,39.84,5870245.0
1.0,2.0,35.68,4710855.0
1.0,1.0,35.48,5496815.0
1.0,2.0,35.68,5144474.0
1.0,4.0,86.63,9990648.0
1.0,2.0,33.88,5053101.0
1.0,2.0,37.16,5006215.0
1.0,3.0,56.29,6598514.0
1.0,3.0,51.2,6160894.0
1.0,3.0,51.2,6215166.0
1.0,2.0,54.83,7116415.0
1.0,1.0,33.6,9300000.0
1.0,1.0,41.9,6498690.0
1.0,1.0,42.2,6545220.0
1.0,2.0,49.7,7589746.0
1.0,2.0,48.25,7838206.0
1.0,2.0,44.9,7293614.0
1.0,2.0,48.44,7869314.0
1.0,2.0,44.95,7302502.0
1.0,2.0,44.95,7302502.0
1.0,1.0,37.5,7312500.0
1.0,2.0,60.29,10369880.0
1.0,2.0,61.64,10602080.0
1.0,0.0,28.61,5836440.0
1.0,0.0,28.61,5950880.0
1.0,1.0,44.56,8689200.0
1.0,1.0,44.56,8689200.0
1.0,0.0,28.61,5950880.0
1.0,0.0,28.61,5950880.0
1.0,0.0,28.68,5736000.0
1.0,0.0,28.68,5736000.0
1.0,1.0,43.95,8218650.0
1.0,1.0,44.08,8419280.0
1.0,1.0,43.95,8394450.0
1.0,2.0,62.41,10734520.0
1.0,0.0,28.68,5850720.0
1.0,0.0,28.61,5722000.0
1.0,3.0,89.7,14531400.0
1.0,2.0,61.64,10478800.0
1.0,1.0,38.52,7434360.0
1.0,3.0,89.7,14531400.0
1.0,2.0,70.07,11911900.0
1.0,0.0,31.1,6344400.0
1.0,3.0,81.0,13122000.0
1.0,3.0,87.23,14131260.0
1.0,3.0,87.23,14131260.0
1.0,2.0,67.35,11449500.0
1.0,2.0,56.31,9854250.0
1.0,2.0,67.2,11424000.0
1.0,1.0,46.17,8818470.0
1.0,2.0,60.49,10404280.0
1.0,2.0,67.35,11786250.0
1.0,2.0,63.65,11138750.0
1.0,2.0,67.2,11760000.0
1.0,1.0,46.17,9003150.0
1.0,0.0,28.68,5736000.0
1.0,1.0,43.95,8218650.0
1.0,2.0,62.41,10609700.0
1.0,1.0,43.95,8218650.0
1.0,1.0,44.08,8242960.0
1.0,1.0,36.9,7195500.0
1.0,1.0,43.95,8394450.0
1.0,1.0,36.9,7195500.0
1.0,1.0,36.9,7195500.0
1.0,2.0,60.29,10249300.0
1.0,1.0,36.15,6976950.0
1.0,0.0,28.29,5658000.0
1.0,3.0,71.3,11693200.0
1.0,2.0,66.18,11581500.0
1.0,2.0,62.22,10577400.0
1.0,1.0,44.79,8375730.0
1.0,1.0,42.81,8005470.0
1.0,1.0,44.79,8375730.0
1.0,0.0,28.49,5811960.0
1.0,1.0,42.81,8176710.0
1.0,3.0,89.34,14473080.0
1.0,1.0,40.16,7750880.0
1.0,2.0,61.12,10390400.0
1.0,2.0,71.71,12190700.0
1.0,2.0,61.12,10390400.0
1.0,2.0,71.71,12190700.0
1.0,2.0,61.12,10390400.0
1.0,3.0,84.4,13757200.0
1.0,1.0,32.78,6687120.0
1.0,1.0,40.16,7831200.0
1.0,2.0,70.7,12160400.0
1.0,1.0,40.16,7991840.0
1.0,2.0,64.45,10956500.0
1.0,1.0,45.27,8465490.0
1.0,2.0,64.45,10956500.0
1.0,1.0,45.27,8465490.0
1.0,2.0,64.45,11278750.0
1.0,1.0,42.81,8005470.0
1.0,1.0,42.81,8005470.0
1.0,1.0,42.81,8176710.0
1.0,1.0,44.04,8411640.0
1.0,1.0,37.4,7218200.0
1.0,0.0,24.01,2695110.0
1.0,2.0,47.71,4920275.0
1.0,2.0,52.27,5283135.0
1.0,0.0,27.96,3077640.0
1.0,2.0,52.27,5335405.0
1.0,0.0,23.75,2690000.0
1.0,0.0,24.01,2707115.0
1.0,0.0,24.08,2714920.0
1.0,0.0,27.96,3105600.0
1.0,0.0,24.01,2755135.0
1.0,0.0,24.01,2743130.0
1.0,2.0,47.71,5039550.0
1.0,0.0,24.08,2763080.0
1.0,0.0,23.82,2721660.0
1.0,0.0,26.83,3021545.0
1.0,2.0,52.19,5405570.0
1.0,2.0,52.19,5379475.0
1.0,0.0,27.85,3121350.0
1.0,2.0,47.68,5036400.0
1.0,0.0,23.56,2692280.0
1.0,2.0,47.5,5017500.0
1.0,0.0,23.76,2714880.0
1.0,0.0,23.43,2689305.0
1.0,0.0,26.6,2995900.0
1.0,0.0,23.76,2726760.0
1.0,2.0,47.5,4993750.0
1.0,0.0,23.69,2718815.0
1.0,0.0,27.61,3094710.0
1.0,0.0,23.69,2706970.0
1.0,2.0,47.5,4993750.0
1.0,0.0,27.61,3094710.0
1.0,2.0,47.5,4993750.0
1.0,0.0,23.76,2643600.0
1.0,0.0,26.95,2954075.0
1.0,2.0,47.68,5036400.0
1.0,0.0,26.83,3021545.0
1.0,0.0,26.83,3021545.0
1.0,0.0,23.56,2692280.0
1.0,0.0,27.85,3121350.0
1.0,2.0,47.68,5012560.0
1.0,0.0,27.61,3094710.0
1.0,0.0,23.43,2689305.0
1.0,0.0,23.69,2718815.0
1.0,0.0,27.61,3094710.0
1.0,2.0,47.71,4920275.0
1.0,0.0,23.43,2689305.0
1.0,2.0,52.04,5390120.0
1.0,0.0,27.61,3094710.0
1.0,2.0,47.5,5017500.0
1.0,0.0,26.6,2995900.0
1.0,0.0,23.43,2677590.0
1.0,0.0,26.95,2954075.0
1.0,0.0,24.08,2702880.0
1.0,0.0,27.96,3077640.0
1.0,0.0,23.75,2690000.0
1.0,0.0,26.95,2981025.0
1.0,0.0,24.08,2714920.0
1.0,2.0,52.27,5335405.0
1.0,0.0,27.96,3133560.0
1.0,0.0,23.75,2725625.0
1.0,2.0,52.27,5387675.0
1.0,0.0,24.08,2751040.0
1.0,2.0,47.71,5015695.0
1.0,0.0,24.01,2755135.0
1.0,0.0,23.82,2721660.0
1.0,0.0,23.56,2609820.0
1.0,0.0,24.08,2702880.0
1.0,0.0,23.75,2666250.0
1.0,0.0,26.95,2954075.0
1.0,0.0,26.95,2954075.0
1.0,2.0,52.27,5283135.0
1.0,0.0,26.95,2981025.0
1.0,0.0,24.01,2743130.0
1.0,2.0,47.71,5015695.0
1.0,0.0,26.95,3034925.0
1.0,0.0,27.96,3133560.0
1.0,0.0,23.75,2630625.0
1.0,2.0,47.68,5012560.0
1.0,0.0,26.84,3022660.0
1.0,0.0,26.84,3022660.0
1.0,0.0,23.89,2741515.0
1.0,2.0,52.19,5379475.0
1.0,0.0,27.85,3121350.0
1.0,0.0,23.56,2692280.0
1.0,0.0,23.56,2704060.0
1.0,0.0,26.84,3022660.0
1.0,0.0,27.85,3121350.0
1.0,0.0,23.69,2718815.0
1.0,0.0,26.6,2995900.0
1.0,0.0,23.69,2635900.0
1.0,0.0,23.69,2718815.0
1.0,0.0,23.76,2714880.0
1.0,0.0,27.61,3094710.0
1.0,0.0,27.61,3094710.0
1.0,0.0,23.43,2677590.0
1.0,1.0,42.9,5660655.0
1.0,2.0,57.5,6971300.0
1.0,1.0,42.2,6414400.0
1.0,1.0,42.6,6229398.0
1.0,2.0,52.5,7141575.0
1.0,2.0,52.5,7168350.0
1.0,3.0,82.9,10008517.0
1.0,2.0,64.0,11300000.0
1.0,2.0,55.98,11500000.0
1.0,2.0,64.92,11500000.0
1.0,1.0,35.4,5750000.0
1.0,2.0,44.9,12250000.0
1.0,3.0,70.28,9206680.0
1.0,2.0,34.52,5185567.0
1.0,0.0,22.9,3655030.0
1.0,2.0,45.36,7492080.0
1.0,3.0,65.49,17600000.0
1.0,2.0,67.0,9700000.0
1.0,2.0,33.5,4435867.0
1.0,3.0,72.19,8423826.0
1.0,2.0,65.0,11500000.0
1.0,2.0,49.91,6772964.0
1.0,2.0,46.07,6177711.0
1.0,3.0,60.7,9356734.0
1.0,3.0,67.4,8725758.0
1.0,3.0,60.7,9762001.0
1.0,3.0,75.4,10633328.0
1.0,3.0,75.4,10254333.0
1.0,3.0,60.7,9259624.0
1.0,1.0,35.1,5754702.0
1.0,2.0,44.2,7446706.0
1.0,2.0,43.3,7164221.0
1.0,3.0,67.3,9483673.0
1.0,3.0,68.1,9061101.0
1.0,4.0,89.6,11423875.0
1.0,0.0,24.0,4143936.0
1.0,0.0,26.69,4754160.0
1.0,0.0,21.87,3571433.0
1.0,1.0,84.5,16500000.0
1.0,4.0,75.38,10324454.0
1.0,2.0,31.97,5088516.0
1.0,1.0,25.3,3909951.0
1.0,0.0,21.5,5871650.0
1.0,0.0,27.59,5076560.0
1.0,2.0,31.97,4887393.0
1.0,2.0,36.36,5281278.0
1.0,2.0,69.6,9987600.0
1.0,0.0,26.6,3022500.0
1.0,0.0,26.6,3022500.0
1.0,0.0,23.76,2738640.0
1.0,1.0,35.48,5463180.0
1.0,0.0,21.56,3802034.0
1.0,2.0,39.71,5728167.0
1.0,2.0,54.09,6948211.0
1.0,1.0,34.54,4658811.0
1.0,3.0,78.05,8171019.0
1.0,3.0,51.5,6284756.0
1.0,2.0,55.02,6675907.0
1.0,2.0,59.7,11000000.0
1.0,0.0,29.0,6900000.0
1.0,1.0,31.53,10101266.0
1.0,2.0,45.94,13420268.0
1.0,3.0,71.37,20114207.0
1.0,3.0,67.7,19427056.0
1.0,3.0,71.37,20173801.0
1.0,3.0,71.37,20592314.0
1.0,3.0,63.27,17481121.0
1.0,2.0,42.49,12753288.0
1.0,3.0,63.39,17405372.0
1.0,3.0,84.66,22071623.0
1.0,3.0,65.15,18393864.0
1.0,3.0,85.14,21988171.0
1.0,3.0,65.15,18953633.0
1.0,2.0,48.47,14936806.0
1.0,1.0,41.12,12838404.0
1.0,3.0,64.16,17203477.0
1.0,3.0,74.35,19592414.0
1.0,3.0,67.32,16731712.0
1.0,3.0,74.35,19892788.0
1.0,3.0,67.32,16887020.0
1.0,3.0,67.74,16627528.0
1.0,3.0,74.35,19952863.0
1.0,3.0,67.32,17677020.0
1.0,2.0,45.88,13492206.0
1.0,2.0,64.11,16851441.0
1.0,2.0,44.24,12315088.0
1.0,4.0,105.04,26119876.0
1.0,4.0,87.12,20464662.0
1.0,2.0,63.68,17056433.0
1.0,4.0,105.04,26544133.0
1.0,2.0,41.47,12898828.0
1.0,4.0,87.04,22331765.0
1.0,3.0,63.74,17354234.0
1.0,3.0,63.39,16090600.0
1.0,3.0,87.9,19380367.0
1.0,3.0,74.71,17737498.0
1.0,2.0,47.46,12851218.0
1.0,3.0,70.92,17012998.0
1.0,2.0,47.46,12888522.0
1.0,3.0,69.74,17168383.0
1.0,2.0,43.01,11554894.0
1.0,4.0,109.04,24938320.0
1.0,2.0,42.97,11174348.0
1.0,2.0,44.36,11370887.0
1.0,3.0,66.09,16172289.0
1.0,2.0,44.36,11259410.0
1.0,2.0,44.36,11484582.0
1.0,3.0,74.15,20123420.0
1.0,3.0,110.2,20552300.0
1.0,3.0,110.6,20848100.0
1.0,2.0,80.0,13640000.0
1.0,2.0,81.5,13855000.0
1.0,2.0,79.8,12768000.0
1.0,2.0,80.8,14059200.0
1.0,2.0,81.6,14565600.0
1.0,2.0,85.2,14611800.0
1.0,2.0,81.5,15118250.0
1.0,2.0,81.5,15199750.0
1.0,2.0,81.8,13906000.0
1.0,2.0,80.8,14059200.0
1.0,2.0,75.6,14099400.0
1.0,2.0,75.6,12096000.0
1.0,2.0,75.2,13348000.0
1.0,2.0,85.0,14450000.0
1.0,2.0,77.6,13192000.0
1.0,1.0,42.4,6360000.0
1.0,2.0,66.2,7785120.0
1.0,1.0,36.78,5921580.0
1.0,2.0,52.5,6071913.0
1.0,2.0,35.48,5428951.0
1.0,1.0,38.71,5784514.0
1.0,1.0,37.7,5672134.0
1.0,2.0,54.73,6133733.0
1.0,4.0,67.72,9079235.0
1.0,1.0,36.14,5017225.0
1.0,3.0,51.5,6340788.0
1.0,3.0,51.13,6530666.0
1.0,1.0,31.81,4584568.0
1.0,0.0,21.56,3548467.0
1.0,2.0,57.06,6872592.0
1.0,3.0,51.5,6311690.0
1.0,2.0,48.45,15100120.0
1.0,0.0,23.43,2712735.0
1.0,0.0,23.43,2677590.0
1.0,1.0,32.1,7341270.0
1.0,2.0,64.94,11200000.0
1.0,4.0,121.1,28458500.0
1.0,3.0,78.81,10375597.0
1.0,2.0,50.37,6691227.0
1.0,3.0,58.17,6507504.0
1.0,2.0,62.31,7804452.0
1.0,1.0,30.28,3900000.0
1.0,1.0,35.5,7450000.0
1.0,0.0,19.8,5500000.0
1.0,1.0,36.4,5784870.0
1.0,1.0,34.74,5697360.0
1.0,3.0,62.91,8536053.0
1.0,2.0,33.87,4559628.0
1.0,2.0,55.76,7040683.0
1.0,3.0,56.19,7997352.0
1.0,1.0,35.43,5720647.0
1.0,3.0,79.53,17800000.0
1.0,1.0,43.13,11800000.0
1.0,3.0,59.14,6595122.0
1.0,3.0,79.9,12144800.0
1.0,0.0,23.8,3900000.0
1.0,1.0,33.9,8024130.0
1.0,2.0,59.8,11188580.0
1.0,1.0,42.6,6238344.0
1.0,1.0,33.82,4700171.0
1.0,2.0,35.62,4978836.0
1.0,2.0,46.07,7070020.0
1.0,3.0,78.81,10306796.0
1.0,1.0,25.3,4017526.0
1.0,1.0,55.4,7490000.0
1.0,1.0,47.83,7090000.0
1.0,0.0,24.46,5000000.0
1.0,2.0,88.39,12260000.0
1.0,3.0,64.8,9800000.0
1.0,4.0,77.17,20392944.0
1.0,3.0,84.66,21089821.0
1.0,4.0,87.08,20672530.0
1.0,3.0,65.85,16163606.0
1.0,1.0,41.12,11841778.0
1.0,3.0,63.73,16399577.0
1.0,3.0,65.42,16209113.0
1.0,3.0,98.24,23449200.0
1.0,3.0,67.32,16576203.0
1.0,3.0,67.32,16731712.0
1.0,3.0,67.32,16783481.0
1.0,3.0,68.6,17937665.0
1.0,2.0,60.86,15955605.0
1.0,3.0,101.53,24390754.0
1.0,3.0,67.32,17730808.0
1.0,2.0,44.24,12910868.0
1.0,2.0,42.63,11463164.0
1.0,3.0,63.81,16304795.0
1.0,2.0,42.63,11593356.0
1.0,3.0,63.81,16469488.0
1.0,3.0,63.27,16381362.0
1.0,3.0,63.39,16463777.0
1.0,4.0,77.17,20452287.0
1.0,5.0,104.17,26474492.0
1.0,2.0,42.89,12319423.0
1.0,2.0,48.45,14519350.0
1.0,3.0,70.13,16284817.0
1.0,2.0,65.93,15141945.0
1.0,2.0,65.96,15304962.0
1.0,2.0,43.01,10970904.0
1.0,2.0,43.01,11004667.0
1.0,4.0,108.52,24282435.0
1.0,4.0,108.52,24365995.0
1.0,4.0,90.12,20679746.0
1.0,2.0,43.16,10478600.0
1.0,3.0,66.04,15013797.0
1.0,3.0,66.09,15025164.0
1.0,3.0,65.62,15294643.0
1.0,3.0,65.67,15313521.0
1.0,3.0,74.71,17055321.0
1.0,3.0,87.9,19180219.0
1.0,3.0,67.97,15856857.0
1.0,3.0,69.74,16351100.0
1.0,3.0,67.47,17764985.0
1.0,2.0,45.33,13026572.0
1.0,3.0,67.7,18362609.0
1.0,3.0,70.76,19210349.0
1.0,3.0,66.89,17814679.0
1.0,3.0,70.53,18695104.0
1.0,3.0,67.7,18750327.0
1.0,2.0,44.95,13063503.0
1.0,2.0,67.2,9580000.0
1.0,0.0,23.5,7500000.0
1.0,2.0,65.99,14500000.0
1.0,3.0,66.18,14500000.0
1.0,5.0,107.75,22800000.0
1.0,3.0,78.0,13228800.0
1.0,1.0,29.8,5653060.0
1.0,2.0,47.6,7425600.0
1.0,1.0,35.3,7345930.0
1.0,3.0,52.4,9285280.0
1.0,3.0,78.1,11715000.0
1.0,1.0,38.8,7996680.0
1.0,1.0,44.9,8436710.0
1.0,3.0,61.04,7195925.0
1.0,3.0,72.19,9421203.0
1.0,2.0,49.13,6122764.0
1.0,3.0,59.14,6686434.0
1.0,3.0,58.3,8418468.0
1.0,3.0,58.3,6714184.0
1.0,3.0,58.17,8214852.0
1.0,2.0,46.89,6162859.0
1.0,3.0,58.31,8862986.0
1.0,3.0,61.04,7210758.0
1.0,1.0,33.88,4809656.0
1.0,0.0,26.04,4837875.0
1.0,0.0,25.04,3942589.0
1.0,0.0,25.04,4002435.0
1.0,2.0,35.7,4970551.0
1.0,2.0,42.45,6073588.0
1.0,3.0,53.91,7531765.0
1.0,2.0,44.44,6034783.0
1.0,3.0,51.2,7091659.0
1.0,4.0,69.53,8761029.0
1.0,1.0,33.88,5340657.0
1.0,2.0,35.68,4756418.0
1.0,0.0,25.05,4681404.0
1.0,3.0,71.7,14461890.0
1.0,2.0,60.6,7567849.0
1.0,2.0,60.6,8284020.0
1.0,1.0,42.2,6511460.0
1.0,1.0,42.6,6207672.0
1.0,1.0,41.8,6240071.0
1.0,1.0,42.6,6251124.0
1.0,3.0,55.75,7089257.0
1.0,2.0,36.44,5963911.0
1.0,2.0,46.59,8570111.0
1.0,0.0,25.05,4075971.0
1.0,2.0,42.32,5313663.0
1.0,1.0,40.06,3600000.0
1.0,0.0,20.17,2540000.0
1.0,0.0,24.4,4790000.0
1.0,1.0,38.9,7040000.0
1.0,1.0,40.5,7330000.0
1.0,0.0,24.4,5002000.0
1.0,1.0,39.8,7320000.0
1.0,2.0,127.6,16110000.0
1.0,2.0,171.0,19020000.0
1.0,2.0,83.0,11900000.0
1.0,2.0,48.5,7990000.0
1.0,2.0,98.7,14880000.0
1.0,1.0,40.4,6740000.0
1.0,2.0,60.7,9310000.0
1.0,2.0,77.0,10870000.0
1.0,3.0,79.3,11130000.0
1.0,3.0,81.5,11920000.0
1.0,3.0,88.2,13040000.0
1.0,2.0,65.2,9620000.0
1.0,2.0,67.5,9610000.0
1.0,2.0,66.5,9760000.0
1.0,2.0,64.9,9790000.0
1.0,3.0,81.6,11860000.0
1.0,2.0,63.5,9460000.0
1.0,2.0,73.9,10760000.0
1.0,3.0,81.8,11740000.0
1.0,1.0,47.2,7170000.0
1.0,1.0,43.2,7340000.0
1.0,2.0,65.5,9520000.0
1.0,2.0,60.6,9910000.0
1.0,2.0,89.0,12430000.0
1.0,2.0,50.1,7780000.0
1.0,2.0,70.0,10130000.0
1.0,3.0,202.5,20990000.0
1.0,1.0,39.9,7350000.0
1.0,0.0,23.2,6055200.0
1.0,0.0,27.85,5054775.0
1.0,1.0,33.88,5381076.0
1.0,0.0,25.05,4406931.0
1.0,0.0,22.1,4508709.0
1.0,1.0,40.7,8100000.0
1.0,1.0,35.8,7200000.0
